COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
BGR,Bulgaria,MKD,Former Yugoslav Republic of Macedonia,2013,2013,NBR,Number,0,Units,,,397309,,
BGR,Bulgaria,MKD,Former Yugoslav Republic of Macedonia,2014,2014,NBR,Number,0,Units,,,408221,,
BGR,Bulgaria,ROU,Romania,2008,2008,NBR,Number,0,Units,,,1769000,,
BGR,Bulgaria,ROU,Romania,2009,2009,NBR,Number,0,Units,,,1399000,,
BGR,Bulgaria,ROU,Romania,2010,2010,NBR,Number,0,Units,,,1445000,,
BGR,Bulgaria,ROU,Romania,2011,2011,NBR,Number,0,Units,,,1449000,,
BGR,Bulgaria,ROU,Romania,2012,2012,NBR,Number,0,Units,,,1468000,,
BGR,Bulgaria,ROU,Romania,2013,2013,NBR,Number,0,Units,,,941392,,
BGR,Bulgaria,ROU,Romania,2014,2014,NBR,Number,0,Units,,,947365,,
BGR,Bulgaria,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,297000,,
BGR,Bulgaria,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,296000,,
BGR,Bulgaria,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,390000,,
BGR,Bulgaria,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,470000,,
BGR,Bulgaria,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,610000,,
BGR,Bulgaria,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,681562,,
BGR,Bulgaria,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,656454,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,3700268,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,3656662,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,3584276,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,3962917,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,4397337,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,4457152,,
CHL,Chile,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,4600705,,
CHL,Chile,ARG,Argentina,2008,2008,NBR,Number,0,Units,,,863897,,
CHL,Chile,ARG,Argentina,2009,2009,NBR,Number,0,Units,,,996813,,
CHL,Chile,ARG,Argentina,2010,2010,NBR,Number,0,Units,,,1001125,,
CHL,Chile,ARG,Argentina,2011,2011,NBR,Number,0,Units,,,1118767,,
CHL,Chile,ARG,Argentina,2012,2012,NBR,Number,0,Units,,,1377645,,
CHL,Chile,ARG,Argentina,2013,2013,NBR,Number,0,Units,,,1362752,,
CHL,Chile,ARG,Argentina,2014,2014,NBR,Number,0,Units,,,1325503,,
CHL,Chile,BOL,Bolivia,2008,2008,NBR,Number,0,Units,,,307845,,
CHL,Chile,BOL,Bolivia,2009,2009,NBR,Number,0,Units,,,309401,,
CHL,Chile,BOL,Bolivia,2010,2010,NBR,Number,0,Units,,,307475,,
CHL,Chile,BOL,Bolivia,2011,2011,NBR,Number,0,Units,,,321488,,
CHL,Chile,BOL,Bolivia,2012,2012,NBR,Number,0,Units,,,355758,,
CHL,Chile,BOL,Bolivia,2013,2013,NBR,Number,0,Units,,,383765,,
CHL,Chile,BOL,Bolivia,2014,2014,NBR,Number,0,Units,,,395335,,
CHL,Chile,BRA,Brazil,2008,2008,NBR,Number,0,Units,,,252973,,
CHL,Chile,BRA,Brazil,2009,2009,NBR,Number,0,Units,,,209485,,
CHL,Chile,BRA,Brazil,2010,2010,NBR,Number,0,Units,,,229337,,
CHL,Chile,BRA,Brazil,2011,2011,NBR,Number,0,Units,,,324594,,
CHL,Chile,BRA,Brazil,2012,2012,NBR,Number,0,Units,,,373840,,
CHL,Chile,BRA,Brazil,2013,2013,NBR,Number,0,Units,,,362162,,
CHL,Chile,BRA,Brazil,2014,2014,NBR,Number,0,Units,,,407740,,
CHL,Chile,PER,Peru,2008,2008,NBR,Number,0,Units,,,252472,,
CHL,Chile,PER,Peru,2009,2009,NBR,Number,0,Units,,,269534,,
CHL,Chile,PER,Peru,2010,2010,NBR,Number,0,Units,,,308759,,
CHL,Chile,PER,Peru,2011,2011,NBR,Number,0,Units,,,338916,,
CHL,Chile,PER,Peru,2012,2012,NBR,Number,0,Units,,,338026,,
CHL,Chile,PER,Peru,2013,2013,NBR,Number,0,Units,,,331274,,
CHL,Chile,PER,Peru,2014,2014,NBR,Number,0,Units,,,343768,,
CHL,Chile,USA,United States,2008,2008,NBR,Number,0,Units,,,168548,,
CHL,Chile,USA,United States,2009,2009,NBR,Number,0,Units,,,162693,,
CHL,Chile,USA,United States,2010,2010,NBR,Number,0,Units,,,142937,,
CHL,Chile,USA,United States,2011,2011,NBR,Number,0,Units,,,152446,,
CHL,Chile,USA,United States,2012,2012,NBR,Number,0,Units,,,158493,,
CHL,Chile,USA,United States,2013,2013,NBR,Number,0,Units,,,154204,,
CHL,Chile,USA,United States,2014,2014,NBR,Number,0,Units,,,162366,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,8665581,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,8693796,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,9110742,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,9926674,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,10369226,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,10948366,,
HRV,Croatia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,11622961,,
HRV,Croatia,AUT,Austria,2008,2008,NBR,Number,0,Units,,,692282,,
HRV,Croatia,AUT,Austria,2009,2009,NBR,Number,0,Units,,,776450,,
HRV,Croatia,AUT,Austria,2010,2010,NBR,Number,0,Units,,,810340,,
HRV,Croatia,AUT,Austria,2011,2011,NBR,Number,0,Units,,,892467,,
HRV,Croatia,AUT,Austria,2012,2012,NBR,Number,0,Units,,,945578,,
HRV,Croatia,AUT,Austria,2013,2013,NBR,Number,0,Units,,,969422,,
HRV,Croatia,AUT,Austria,2014,2014,NBR,Number,0,Units,,,1018521,,
HRV,Croatia,CZE,Czech Republic,2008,2008,NBR,Number,0,Units,,,588911,,
HRV,Croatia,CZE,Czech Republic,2009,2009,NBR,Number,0,Units,,,578517,,
HRV,Croatia,CZE,Czech Republic,2010,2010,NBR,Number,0,Units,,,605732,,
HRV,Croatia,CZE,Czech Republic,2011,2011,NBR,Number,0,Units,,,638036,,
HRV,Croatia,CZE,Czech Republic,2012,2012,NBR,Number,0,Units,,,647211,,
HRV,Croatia,CZE,Czech Republic,2013,2013,NBR,Number,0,Units,,,652154,,
HRV,Croatia,CZE,Czech Republic,2014,2014,NBR,Number,0,Units,,,661486,,
HRV,Croatia,DEU,Germany,2008,2008,NBR,Number,0,Units,,,1404832,,
HRV,Croatia,DEU,Germany,2009,2009,NBR,Number,0,Units,,,1463281,,
HRV,Croatia,DEU,Germany,2010,2010,NBR,Number,0,Units,,,1525133,,
HRV,Croatia,DEU,Germany,2011,2011,NBR,Number,0,Units,,,1661346,,
HRV,Croatia,DEU,Germany,2012,2012,NBR,Number,0,Units,,,1852731,,
HRV,Croatia,DEU,Germany,2013,2013,NBR,Number,0,Units,,,1931890,,
HRV,Croatia,DEU,Germany,2014,2014,NBR,Number,0,Units,,,1988993,,
HRV,Croatia,ITA,Italy,2008,2008,NBR,Number,0,Units,,,1008598,,
HRV,Croatia,ITA,Italy,2009,2009,NBR,Number,0,Units,,,1057893,,
HRV,Croatia,ITA,Italy,2010,2010,NBR,Number,0,Units,,,1018375,,
HRV,Croatia,ITA,Italy,2011,2011,NBR,Number,0,Units,,,1150311,,
HRV,Croatia,ITA,Italy,2012,2012,NBR,Number,0,Units,,,1050514,,
HRV,Croatia,ITA,Italy,2013,2013,NBR,Number,0,Units,,,1016953,,
HRV,Croatia,ITA,Italy,2014,2014,NBR,Number,0,Units,,,1060912,,
HRV,Croatia,SVN,Slovenia,2008,2008,NBR,Number,0,Units,,,984807,,
HRV,Croatia,SVN,Slovenia,2009,2009,NBR,Number,0,Units,,,962604,,
HRV,Croatia,SVN,Slovenia,2010,2010,NBR,Number,0,Units,,,1016572,,
HRV,Croatia,SVN,Slovenia,2011,2011,NBR,Number,0,Units,,,1099919,,
HRV,Croatia,SVN,Slovenia,2012,2012,NBR,Number,0,Units,,,1053553,,
HRV,Croatia,SVN,Slovenia,2013,2013,NBR,Number,0,Units,,,1066610,,
HRV,Croatia,SVN,Slovenia,2014,2014,NBR,Number,0,Units,,,1101552,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,12800000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,12500000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,14700000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,9800000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,11500000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,9500000,,
EGY,Egypt,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,9900000,,
EGY,Egypt,DEU,Germany,2008,2008,NBR,Number,0,Units,,,1203000,,
EGY,Egypt,DEU,Germany,2009,2009,NBR,Number,0,Units,,,1202000,,
EGY,Egypt,DEU,Germany,2010,2010,NBR,Number,0,Units,,,1329000,,
EGY,Egypt,DEU,Germany,2011,2011,NBR,Number,0,Units,,,965000,,
EGY,Egypt,DEU,Germany,2012,2012,NBR,Number,0,Units,,,1165000,,
EGY,Egypt,DEU,Germany,2013,2013,NBR,Number,0,Units,,,885479,,
EGY,Egypt,DEU,Germany,2014,2014,NBR,Number,0,Units,,,877228,,
EGY,Egypt,FRA,France,2008,2008,NBR,Number,0,Units,,,587000,,
EGY,Egypt,FRA,France,2009,2009,NBR,Number,0,Units,,,551000,,
EGY,Egypt,FRA,France,2010,2010,NBR,Number,0,Units,,,599000,,
EGY,Egypt,FRA,France,2011,2011,NBR,Number,0,Units,,,345000,,
EGY,Egypt,FRA,France,2012,2012,NBR,Number,0,Units,,,318000,,
EGY,Egypt,FRA,France,2013,2013,NBR,Number,0,Units,,,191689,,
EGY,Egypt,FRA,France,2014,2014,NBR,Number,0,Units,,,144766,,
EGY,Egypt,GBR,United Kingdom,2008,2008,NBR,Number,0,Units,,,1202000,,
EGY,Egypt,GBR,United Kingdom,2009,2009,NBR,Number,0,Units,,,1347000,,
EGY,Egypt,GBR,United Kingdom,2010,2010,NBR,Number,0,Units,,,1456000,,
EGY,Egypt,GBR,United Kingdom,2011,2011,NBR,Number,0,Units,,,1034000,,
EGY,Egypt,GBR,United Kingdom,2012,2012,NBR,Number,0,Units,,,1012000,,
EGY,Egypt,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,955344,,
EGY,Egypt,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,905713,,
EGY,Egypt,ITA,Italy,2008,2008,NBR,Number,0,Units,,,1073000,,
EGY,Egypt,ITA,Italy,2009,2009,NBR,Number,0,Units,,,1048000,,
EGY,Egypt,ITA,Italy,2010,2010,NBR,Number,0,Units,,,1144000,,
EGY,Egypt,ITA,Italy,2011,2011,NBR,Number,0,Units,,,555000,,
EGY,Egypt,ITA,Italy,2012,2012,NBR,Number,0,Units,,,719000,,
EGY,Egypt,ITA,Italy,2013,2013,NBR,Number,0,Units,,,504110,,
EGY,Egypt,ITA,Italy,2014,2014,NBR,Number,0,Units,,,400356,,
EGY,Egypt,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,1825000,,
EGY,Egypt,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,2035000,,
EGY,Egypt,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,2856000,,
EGY,Egypt,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,1832000,,
EGY,Egypt,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,2518000,,
EGY,Egypt,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,2393908,,
EGY,Egypt,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,3138958,,
IDN,Indonesia,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,6234000,,
IDN,Indonesia,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,6324000,,
IDN,Indonesia,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,7003000,,
IDN,Indonesia,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,7650000,,
IDN,Indonesia,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,8044000,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,3028000,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,2738325,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,3443966,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,3362030,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,3520400,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,3539666,,
ISR,Israel,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,3251100,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,468400,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,416967,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,640807,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,541786,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,634500,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,577966,,
ISR,Israel,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,324500,,
ISR,Israel,DEU,Germany,2008,2008,NBR,Number,0,Units,,,147000,,
ISR,Israel,DEU,Germany,2009,2009,NBR,Number,0,Units,,,147000,,
ISR,Israel,DEU,Germany,2010,2010,NBR,Number,0,Units,,,179000,,
ISR,Israel,DEU,Germany,2011,2011,NBR,Number,0,Units,,,180000,,
ISR,Israel,DEU,Germany,2012,2012,NBR,Number,0,Units,,,158400,,
ISR,Israel,DEU,Germany,2013,2013,NBR,Number,0,Units,,,159800,,
ISR,Israel,DEU,Germany,2014,2014,NBR,Number,0,Units,,,162300,,
ISR,Israel,FRA,France,2008,2008,NBR,Number,0,Units,,,264000,,
ISR,Israel,FRA,France,2009,2009,NBR,Number,0,Units,,,261000,,
ISR,Israel,FRA,France,2010,2010,NBR,Number,0,Units,,,287000,,
ISR,Israel,FRA,France,2011,2011,NBR,Number,0,Units,,,269400,,
ISR,Israel,FRA,France,2012,2012,NBR,Number,0,Units,,,263490,,
ISR,Israel,FRA,France,2013,2013,NBR,Number,0,Units,,,292300,,
ISR,Israel,FRA,France,2014,2014,NBR,Number,0,Units,,,288900,,
ISR,Israel,GBR,United Kingdom,2008,2008,NBR,Number,0,Units,,,187000,,
ISR,Israel,GBR,United Kingdom,2009,2009,NBR,Number,0,Units,,,172000,,
ISR,Israel,GBR,United Kingdom,2010,2010,NBR,Number,0,Units,,,181000,,
ISR,Israel,GBR,United Kingdom,2011,2011,NBR,Number,0,Units,,,168000,,
ISR,Israel,GBR,United Kingdom,2012,2012,NBR,Number,0,Units,,,165100,,
ISR,Israel,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,173300,,
ISR,Israel,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,164600,,
ISR,Israel,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,356000,,
ISR,Israel,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,404000,,
ISR,Israel,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,551000,,
ISR,Israel,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,494200,,
ISR,Israel,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,526000,,
ISR,Israel,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,405000,,
ISR,Israel,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,411400,,
ISR,Israel,USA,United States,2008,2008,NBR,Number,0,Units,,,617000,,
ISR,Israel,USA,United States,2009,2009,NBR,Number,0,Units,,,548000,,
ISR,Israel,USA,United States,2010,2010,NBR,Number,0,Units,,,620000,,
ISR,Israel,USA,United States,2011,2011,NBR,Number,0,Units,,,581000,,
ISR,Israel,USA,United States,2012,2012,NBR,Number,0,Units,,,583600,,
ISR,Israel,USA,United States,2013,2013,NBR,Number,0,Units,,,597200,,
ISR,Israel,USA,United States,2014,2014,NBR,Number,0,Units,,,685900,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,1684500,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,1322800,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,1373300,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,1493200,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,1435400,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,1536011,,
LVA,Latvia,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,1843400,,
LVA,Latvia,EST,Estonia,2008,2008,NBR,Number,0,Units,,,181000,,
LVA,Latvia,EST,Estonia,2009,2009,NBR,Number,0,Units,,,134700,,
LVA,Latvia,EST,Estonia,2010,2010,NBR,Number,0,Units,,,129800,,
LVA,Latvia,EST,Estonia,2011,2011,NBR,Number,0,Units,,,102100,,
LVA,Latvia,EST,Estonia,2012,2012,NBR,Number,0,Units,,,120800,,
LVA,Latvia,EST,Estonia,2013,2013,NBR,Number,0,Units,,,146096,,
LVA,Latvia,EST,Estonia,2014,2014,NBR,Number,0,Units,,,180704,,
LVA,Latvia,FIN,Finland,2008,2008,NBR,Number,0,Units,,,104900,,
LVA,Latvia,FIN,Finland,2009,2009,NBR,Number,0,Units,,,114600,,
LVA,Latvia,FIN,Finland,2010,2010,NBR,Number,0,Units,,,109500,,
LVA,Latvia,FIN,Finland,2011,2011,NBR,Number,0,Units,,,95000,,
LVA,Latvia,FIN,Finland,2012,2012,NBR,Number,0,Units,,,65000,,
LVA,Latvia,FIN,Finland,2013,2013,NBR,Number,0,Units,,,71695,,
LVA,Latvia,FIN,Finland,2014,2014,NBR,Number,0,Units,,,79537,,
LVA,Latvia,LTU,Lithuania,2008,2008,NBR,Number,0,Units,,,244100,,
LVA,Latvia,LTU,Lithuania,2009,2009,NBR,Number,0,Units,,,184000,,
LVA,Latvia,LTU,Lithuania,2010,2010,NBR,Number,0,Units,,,181600,,
LVA,Latvia,LTU,Lithuania,2011,2011,NBR,Number,0,Units,,,191900,,
LVA,Latvia,LTU,Lithuania,2012,2012,NBR,Number,0,Units,,,203100,,
LVA,Latvia,LTU,Lithuania,2013,2013,NBR,Number,0,Units,,,209508,,
LVA,Latvia,LTU,Lithuania,2014,2014,NBR,Number,0,Units,,,265509,,
LVA,Latvia,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,217700,,
LVA,Latvia,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,164400,,
LVA,Latvia,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,189300,,
LVA,Latvia,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,270500,,
LVA,Latvia,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,272700,,
LVA,Latvia,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,332574,,
LVA,Latvia,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,347581,,
LVA,Latvia,SWE,Sweden,2008,2008,NBR,Number,0,Units,,,181200,,
LVA,Latvia,SWE,Sweden,2009,2009,NBR,Number,0,Units,,,144700,,
LVA,Latvia,SWE,Sweden,2010,2010,NBR,Number,0,Units,,,157400,,
LVA,Latvia,SWE,Sweden,2011,2011,NBR,Number,0,Units,,,151300,,
LVA,Latvia,SWE,Sweden,2012,2012,NBR,Number,0,Units,,,191500,,
LVA,Latvia,SWE,Sweden,2013,2013,NBR,Number,0,Units,,,194721,,
LVA,Latvia,SWE,Sweden,2014,2014,NBR,Number,0,Units,,,161771,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,4458800,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,4001300,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,4073000,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,4504300,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,4978100,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,5263500,,
LTU,Lithuania,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,5217400,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,2847500,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,2660200,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,2566200,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,2729300,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,3078600,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,3251600,,
LTU,Lithuania,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,3154700,,
LTU,Lithuania,BLR,Belarus,2008,2008,NBR,Number,0,Units,,,208600,,
LTU,Lithuania,BLR,Belarus,2009,2009,NBR,Number,0,Units,,,247300,,
LTU,Lithuania,BLR,Belarus,2010,2010,NBR,Number,0,Units,,,291500,,
LTU,Lithuania,BLR,Belarus,2011,2011,NBR,Number,0,Units,,,340300,,
LTU,Lithuania,BLR,Belarus,2012,2012,NBR,Number,0,Units,,,373800,,
LTU,Lithuania,BLR,Belarus,2013,2013,NBR,Number,0,Units,,,408000,,
LTU,Lithuania,BLR,Belarus,2014,2014,NBR,Number,0,Units,,,424800,,
LTU,Lithuania,DEU,Germany,2008,2008,NBR,Number,0,Units,,,166900,,
LTU,Lithuania,DEU,Germany,2009,2009,NBR,Number,0,Units,,,135200,,
LTU,Lithuania,DEU,Germany,2010,2010,NBR,Number,0,Units,,,159200,,
LTU,Lithuania,DEU,Germany,2011,2011,NBR,Number,0,Units,,,151300,,
LTU,Lithuania,DEU,Germany,2012,2012,NBR,Number,0,Units,,,161700,,
LTU,Lithuania,DEU,Germany,2013,2013,NBR,Number,0,Units,,,166300,,
LTU,Lithuania,DEU,Germany,2014,2014,NBR,Number,0,Units,,,174200,,
LTU,Lithuania,LVA,Latvia,2008,2008,NBR,Number,0,Units,,,182000,,
LTU,Lithuania,LVA,Latvia,2009,2009,NBR,Number,0,Units,,,149400,,
LTU,Lithuania,LVA,Latvia,2010,2010,NBR,Number,0,Units,,,146300,,
LTU,Lithuania,LVA,Latvia,2011,2011,NBR,Number,0,Units,,,178600,,
LTU,Lithuania,LVA,Latvia,2012,2012,NBR,Number,0,Units,,,190100,,
LTU,Lithuania,LVA,Latvia,2013,2013,NBR,Number,0,Units,,,198800,,
LTU,Lithuania,LVA,Latvia,2014,2014,NBR,Number,0,Units,,,228500,,
LTU,Lithuania,POL,Poland,2008,2008,NBR,Number,0,Units,,,181500,,
LTU,Lithuania,POL,Poland,2009,2009,NBR,Number,0,Units,,,141500,,
LTU,Lithuania,POL,Poland,2010,2010,NBR,Number,0,Units,,,166000,,
LTU,Lithuania,POL,Poland,2011,2011,NBR,Number,0,Units,,,215600,,
LTU,Lithuania,POL,Poland,2012,2012,NBR,Number,0,Units,,,190500,,
LTU,Lithuania,POL,Poland,2013,2013,NBR,Number,0,Units,,,182900,,
LTU,Lithuania,POL,Poland,2014,2014,NBR,Number,0,Units,,,162000,,
LTU,Lithuania,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,227300,,
LTU,Lithuania,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,189400,,
LTU,Lithuania,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,224500,,
LTU,Lithuania,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,256600,,
LTU,Lithuania,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,328400,,
LTU,Lithuania,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,369200,,
LTU,Lithuania,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,326300,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2008,2008,NBR,Number,0,Units,,,19314,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2009,2009,NBR,Number,0,Units,,,19757,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2010,2010,NBR,Number,0,Units,,,17110,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2011,2011,NBR,Number,0,Units,,,13614,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2012,2012,NBR,Number,0,Units,,,13412,,
MKD,Former Yugoslav Republic of Macedonia,ALB,Albania,2013,2013,NBR,Number,0,Units,,,16982,,
